"$\alpha$";"$\beta$";"$\epsilon_e$";"$\epsilon_c$";"$d_{p}$";"$\Gamma_{p}(0)$";"$a_v$";"$\tau_c(250.0, 8, BF)$";"$\tau_c(500.0, 8, BF)$";"$\tau_c(750.0, 8, BF)$";"$\tau_c(1000.0, 8, BF)$";"$\tau_c(1250.0, 8, BF)$";"$\tau_c(1500.0, 8, BF)$";"$\tau_c(1750.0, 8, BF)$";"$\tau_c(2000.0, 8, BF)$";"$\tau_c(2250.0, 8, BF)$";"$\tau_c(2500.0, 8, BF)$";"$\tau_c(2750.0, 8, BF)$";"$\tau_c(3000.0, 8, BF)$";"$\tau_c(3250.0, 8, BF)$";"$\tau_c(3500.0, 8, BF)$";"$\tau_c(3750.0, 8, BF)$";"$\tau_c(4000.0, 8, BF)$";"$\tau_c(4250.0, 8, BF)$";"$\tau_c(4500.0, 8, BF)$";"$\tau_c(4750.0, 8, BF)$";"$\tau_c(5000.0, 8, BF)$";"$\tau_c(5250.0, 8, BF)$";"$\tau_c(5500.0, 8, BF)$";"$\tau_c(5750.0, 8, BF)$";"$\tau_c(6000.0, 8, BF)$";"$\tau_c(6250.0, 8, BF)$";"$\tau_c(6283.0, 8, BF)$";"$\tau_c(6293.0, 8, BF)$";"$\tau_c(6533.0, 8, BF)$";"$\tau_c(6716.0, 8, BF)$";"$\tau_c(6966.0, 8, BF)$";"$\tau_c(7216.0, 8, BF)$";"$\tau_c(7466.0, 8, BF)$";"$\tau_c(7716.0, 8, BF)$";"$\tau_c(7966.0, 8, BF)$";"$\tau_c(8216.0, 8, BF)$";"$\tau_c(8466.0, 8, BF)$";"$\tau_c(8716.0, 8, BF)$";"$\tau_c(8760.0, 8, BF)$";"$\tau_c(9010.0, 8, BF)$";"$\tau_c(9247.0, 8, BF)$";"$\tau_c(9257.0, 8, BF)$";"$\tau_c(9497.0, 8, BF)$";"$\tau_c(9747.0, 8, BF)$";"$\tau_c(9997.0, 8, BF)$";"$\tau_c(10247.0, 8, BF)$";"$\tau_c(10497.0, 8, BF)$";"$\tau_c(10747.0, 8, BF)$";"$\tau_c(10997.0, 8, BF)$";"$\tau_c(11247.0, 8, BF)$";"$\tau_c(11497.0, 8, BF)$";"$\tau_c(11747.0, 8, BF)$";"$\tau_c(11997.0, 8, BF)$";"$\tau_c(12247.0, 8, BF)$";"$\tau_c(12497.0, 8, BF)$";"$\tau_c(12747.0, 8, BF)$";"$\tau_c(12997.0, 8, BF)$";"$\tau_c(13247.0, 8, BF)$";"$\tau_c(13497.0, 8, BF)$";"$\tau_c(13747.0, 8, BF)$";"$\tau_c(13997.0, 8, BF)$";"$\tau_c(14247.0, 8, BF)$";"$\tau_c(14497.0, 8, BF)$";"$\tau_c(14747.0, 8, BF)$";"$\tau_c(14997.0, 8, BF)$";"$\tau_c(15247.0, 8, BF)$";"$\tau_c(15497.0, 8, BF)$";"$\tau_c(15747.0, 8, BF)$";"$\tau_c(15997.0, 8, BF)$";"$\tau_c(16247.0, 8, BF)$";"$\tau_c(16497.0, 8, BF)$";"$\tau_c(16747.0, 8, BF)$";"$\tau_c(16997.0, 8, BF)$";"$\tau_c(17247.0, 8, BF)$";"$\tau_c(17497.0, 8, BF)$";"$\tau_c(17520.0, 8, BF)$"
9.8434398919452818e+01;2.2980435991261511e-02;2.8463936187528782e-01;5.5924467903462616e-02;5.3982908326868940e-06;4.2161207976675136e-09;3.2805437225525135e-04;9.5872400000000002e-01;1.9778970000000000e+00;2.9577350000000000e+00;3.9230990000000001e+00;4.8926160000000003e+00;5.8699349999999999e+00;6.8449570000000000e+00;7.8054680000000003e+00;8.7476240000000001e+00;9.6761070000000000e+00;1.0597364000000001e+01;1.1514155000000001e+01;1.2425015000000000e+01;1.3326949000000001e+01;1.4218169000000000e+01;1.5309972000000000e+01;1.6388873000000000e+01;1.7454331000000000e+01;1.8505859999999998e+01;1.9544487000000000e+01;2.0571255000000001e+01;2.1586179000000001e+01;2.2588991000000000e+01;2.3579726000000001e+01;2.4558516000000001e+01;2.4682956999999998e+01;6.2745449999999998e+00;7.2217450000000003e+00;7.9380360000000003e+00;9.1338329999999992e+00;1.0315993000000001e+01;1.1484794000000001e+01;1.2639699999999999e+01;1.3780436000000000e+01;1.4907173999999999e+01;1.6020142000000000e+01;1.7293803000000000e+01;1.7513377999999999e+01;1.8385843999999999e+01;1.9204944000000001e+01;1.0174061000000000e+01;1.1001929000000001e+01;1.1857532000000001e+01;1.2706201999999999e+01;1.3547776000000001e+01;1.4381964999999999e+01;1.5208703999999999e+01;1.6028207999999999e+01;1.6876908000000000e+01;1.7718952999999999e+01;1.8554169000000002e+01;1.9381765999999999e+01;2.0201823000000001e+01;2.1014596000000001e+01;2.1820052000000000e+01;2.2618310000000001e+01;2.3409680000000002e+01;2.4194333000000000e+01;2.4972197999999999e+01;2.5743195000000000e+01;2.6507390000000001e+01;2.7264908999999999e+01;2.8015822000000000e+01;2.8760152000000001e+01;2.9497909000000000e+01;3.0229119000000001e+01;3.0953811999999999e+01;3.1672028000000001e+01;3.2383811999999999e+01;3.3089202000000000e+01;3.3788229000000001e+01;3.4480919000000000e+01;3.5167304999999999e+01;3.5847422999999999e+01;3.5905284999999999e+01
1.0257937214657107e+02;2.2611051933219252e-02;4.9110257838653693e-01;1.3930685888379857e-01;4.8400782201714918e-06;3.7106749929605878e-09;2.5901979177326596e-04;9.6985699999999997e-01;2.0021969999999998e+00;2.9968249999999999e+00;3.9779390000000001e+00;4.9632889999999996e+00;5.9561479999999998e+00;6.9463840000000001e+00;7.9219169999999997e+00;8.8791750000000000e+00;9.8230679999999992e+00;1.0760019000000000e+01;1.1692584000000000e+01;1.2619145000000000e+01;1.3536697999999999e+01;1.4443526000000000e+01;1.5549735999999999e+01;1.6642899000000000e+01;1.7722649000000001e+01;1.8788791000000000e+01;1.9842476999999999e+01;2.0884558999999999e+01;2.1914847999999999e+01;2.2933043000000001e+01;2.3939257999999999e+01;2.4933693999999999e+01;2.5060628999999999e+01;6.2306999999999997e+00;7.1960490000000004e+00;7.9262670000000002e+00;9.1689769999999999e+00;1.0397204000000000e+01;1.1611088000000001e+01;1.2810206000000001e+01;1.3994465000000000e+01;1.5164108000000001e+01;1.6466901000000000e+01;1.7752029000000000e+01;1.7973929999999999e+01;1.8808409999999999e+01;1.9593173000000000e+01;1.0365074000000000e+01;1.1172847000000001e+01;1.2006838999999999e+01;1.2833819000000000e+01;1.3654482000000000e+01;1.4468930000000000e+01;1.5277138000000001e+01;1.6079066000000001e+01;1.6908373000000001e+01;1.7731497999999998e+01;1.8548356999999999e+01;1.9358322999999999e+01;2.0161376000000001e+01;2.0957682999999999e+01;2.1747198999999998e+01;2.2530009000000000e+01;2.3306372000000000e+01;2.4076435000000000e+01;2.4840135000000000e+01;2.5597401999999999e+01;2.6348314999999999e+01;2.7093018000000001e+01;2.7831595000000000e+01;2.8564074000000002e+01;2.9290469000000002e+01;3.0010802000000002e+01;3.0725100999999999e+01;3.1433403999999999e+01;3.2135753000000001e+01;3.2832186999999998e+01;3.3522733000000002e+01;3.4207416000000002e+01;3.4886265999999999e+01;3.5559317000000000e+01;3.5617122000000002e+01
1.0473525272318720e+02;2.2676618487876360e-02;3.0648957548946126e-01;9.4493710372260870e-02;4.8400810954050463e-06;6.4660457365354157e-09;6.9855239719950448e-04;2.2103630000000001e+00;4.5215850000000000e+00;6.7100730000000004e+00;8.8476599999999994e+00;1.0986084999999999e+01;1.3133945000000001e+01;1.5261619000000000e+01;1.7959484000000000e+01;2.0590128000000000e+01;2.3146864999999998e+01;2.5630858000000000e+01;2.8051109000000000e+01;3.0413934999999999e+01;3.2718910999999999e+01;3.4963405999999999e+01;3.7146439999999998e+01;3.9269019999999998e+01;4.1996962000000003e+01;4.4605105999999999e+01;4.7106867999999999e+01;4.9505628000000002e+01;5.1805086000000003e+01;5.4010148000000001e+01;5.6125658999999999e+01;5.8154983000000001e+01;5.8399729999999998e+01;1.1816528000000000e+01;1.3783811999999999e+01;1.5269745000000000e+01;1.7495742000000000e+01;1.9683451000000002e+01;2.2326179000000000e+01;2.4904305999999998e+01;2.7417483000000001e+01;2.9862829999999999e+01;3.2242519999999999e+01;3.4559911999999997e+01;3.4944142999999997e+01;3.6680833999999997e+01;3.8288075999999997e+01;2.1411481999999999e+01;2.3405422999999999e+01;2.5444337999999998e+01;2.7435963999999998e+01;2.9380922000000002e+01;3.1279828999999999e+01;3.3133266999999996e+01;3.4941961999999997e+01;3.6706781999999997e+01;3.8428626999999999e+01;4.0108376000000000e+01;4.1746834999999997e+01;4.3344768000000002e+01;4.4903044999999999e+01;4.6422514000000000e+01;4.7863416999999998e+01;4.9224252999999997e+01;5.0551309000000003e+01;5.1845852999999998e+01;5.3109914000000003e+01;5.4343975999999998e+01;5.5548164000000000e+01;5.6723072000000002e+01;5.7869694000000003e+01;5.8988852000000001e+01;6.0081114999999997e+01;6.1147053999999997e+01;6.2187341000000004e+01;6.3202651000000003e+01;6.4193579000000000e+01;6.5160674999999998e+01;6.6104512000000000e+01;6.7025677999999999e+01;6.7924734000000001e+01;6.8006297000000004e+01
1.0488284126002111e+02;2.3743078587699393e-02;2.2431978151353213e-01;2.0108154961739641e-01;3.6448099600946783e-06;4.2887461084450571e-09;6.1280521041392523e-04;1.9709360000000000e+00;4.0142139999999999e+00;5.9400240000000002e+00;7.8253909999999998e+00;9.7241350000000004e+00;1.1659606000000000e+01;1.3544420000000001e+01;1.5658778999999999e+01;1.7745168000000000e+01;1.9805947000000000e+01;2.1832293000000000e+01;2.3815206000000000e+01;2.5750800000000002e+01;2.7642181999999998e+01;2.9495742000000000e+01;3.1315382000000000e+01;3.3100346000000002e+01;3.4847934000000002e+01;3.6556992000000001e+01;3.8948397000000000e+01;4.1276670000000003e+01;4.3531239999999997e+01;4.5704884000000000e+01;4.7808093999999997e+01;4.9848422999999997e+01;5.0090843999999997e+01;9.3517200000000003e+00;1.1399065000000000e+01;1.2781999000000001e+01;1.4922980000000001e+01;1.7020581000000000e+01;1.9282720999999999e+01;2.1506218000000001e+01;2.3683774000000000e+01;2.5810610000000000e+01;2.7887215000000001e+01;2.9916214000000000e+01;3.0257991000000001e+01;3.1959527000000001e+01;3.3543317999999999e+01;1.8470009999999998e+01;2.0248048000000001e+01;2.2099595000000001e+01;2.3920767999999999e+01;2.5710656000000000e+01;2.7468357000000001e+01;2.9194061999999999e+01;3.0888341000000000e+01;3.2551513999999997e+01;3.4183925000000002e+01;3.5786011000000002e+01;3.7358080000000001e+01;3.8900274000000003e+01;4.0880648999999998e+01;4.2927886999999998e+01;4.4915039000000000e+01;4.6841079000000001e+01;4.8712497999999997e+01;5.0532753000000000e+01;5.2300203000000003e+01;5.4014584999999997e+01;5.5678082000000003e+01;5.7292600000000000e+01;5.8858429000000001e+01;6.0375855999999999e+01;6.1846238000000000e+01;6.3271289000000003e+01;6.4652199999999993e+01;6.5989752999999993e+01;6.7284868000000003e+01;6.8538730999999999e+01;6.9752554000000003e+01;7.0927429000000004e+01;7.2064386999999996e+01;7.2149124999999998e+01
1.0140428892557186e+02;2.3085340273831183e-02;2.8484982250949281e-01;6.3592153933525686e-02;4.7781269464758040e-06;4.6408227778805533e-09;6.6877288910595670e-04;1.6583580000000000e+00;3.3859949999999999e+00;5.0186060000000001e+00;6.6179030000000001e+00;8.2284400000000009e+00;9.8578720000000004e+00;1.1480468000000000e+01;1.3066202000000001e+01;1.4606519000000000e+01;1.6549288000000001e+01;1.8451550000000001e+01;2.0316369000000002e+01;2.2145917000000001e+01;2.3942402999999999e+01;2.5705719999999999e+01;2.7434296000000000e+01;2.9127877000000002e+01;3.0787773999999999e+01;3.2415134000000002e+01;3.4010373999999999e+01;3.5573689000000002e+01;3.7105364999999999e+01;3.9206156999999997e+01;4.1247368000000002e+01;4.3225783999999997e+01;4.3465212999999999e+01;8.6797190000000004e+00;1.0208596999999999e+01;1.1363548000000000e+01;1.3150886000000000e+01;1.4913074000000000e+01;1.6649766000000000e+01;1.8690837999999999e+01;2.0692747000000001e+01;2.2653901999999999e+01;2.4572492000000000e+01;2.6450582000000001e+01;2.6767551000000001e+01;2.8227491000000001e+01;2.9589597999999999e+01;1.6144677999999999e+01;1.7662862000000001e+01;1.9236198999999999e+01;2.0785191999999999e+01;2.2310376000000002e+01;2.3811769999999999e+01;2.5289382000000000e+01;2.6743269999999999e+01;2.8173484999999999e+01;2.9580204999999999e+01;3.0963711000000000e+01;3.2324249000000002e+01;3.3661999000000002e+01;3.4977102000000002e+01;3.6269728000000001e+01;3.7540061000000001e+01;3.8788331999999997e+01;4.0014812999999997e+01;4.1219785999999999e+01;4.2650953999999999e+01;4.4026560000000003e+01;4.5368544000000000e+01;4.6678524000000003e+01;4.7958339000000002e+01;4.9208244999999998e+01;5.0428503999999997e+01;5.1619891000000003e+01;5.2783394000000001e+01;5.3919727999999999e+01;5.5029381999999998e+01;5.6112914000000004e+01;5.7171014999999997e+01;5.8204360999999999e+01;5.9213518999999998e+01;5.9302844000000000e+01
1.0333280909238321e+02;2.3576271536997991e-02;4.7272148709733530e-01;1.9849141564119849e-01;4.2985585194785217e-06;6.0920530160591123e-09;7.2145917532218931e-04;2.6524559999999999e+00;5.4057310000000003e+00;7.9977970000000003e+00;1.0521568000000000e+01;1.3041755000000000e+01;1.5567762000000000e+01;1.8667773000000000e+01;2.1789300999999998e+01;2.4811449000000000e+01;2.7731771999999999e+01;3.0557359999999999e+01;3.3297448000000003e+01;3.5955454000000003e+01;3.9444042000000003e+01;4.2792791000000001e+01;4.5986790999999997e+01;4.9017440999999998e+01;5.1900990999999998e+01;5.4650337999999998e+01;5.7266699000000003e+01;5.9749668000000000e+01;6.2104458000000001e+01;6.4338571999999999e+01;6.6457390000000004e+01;6.8464855000000000e+01;6.8689577000000000e+01;1.3069654000000000e+01;1.5465799000000001e+01;1.7262226999999999e+01;1.9930087000000000e+01;2.2765059999999998e+01;2.5773289999999999e+01;2.8691648000000001e+01;3.1520942000000002e+01;3.4258477999999997e+01;3.6905762000000003e+01;3.9466515999999999e+01;3.9886907000000001e+01;4.2004730000000002e+01;4.3958002000000000e+01;2.5113827000000001e+01;2.7680955999999998e+01;3.0339102000000000e+01;3.2927852999999999e+01;3.5441536999999997e+01;3.7880572000000001e+01;4.0247238000000003e+01;4.3235183999999997e+01;4.6113135000000000e+01;4.8870201000000002e+01;5.1498882999999999e+01;5.4013221999999999e+01;5.6423440999999997e+01;5.8729385000000001e+01;6.0930061000000002e+01;6.3029173000000000e+01;6.5031761000000003e+01;6.6941393000000005e+01;6.8760918000000004e+01;7.0493804999999995e+01;7.2143946000000000e+01;7.3714837000000003e+01;7.5209585000000004e+01;7.6631321000000000e+01;7.7983320000000006e+01;7.9268810999999999e+01;8.0490803000000000e+01;8.1652133000000006e+01;8.2755578000000000e+01;8.3803856999999994e+01;8.4799582000000001e+01;8.5745244000000000e+01;8.6643232999999995e+01;8.7495840999999999e+01;8.7555514000000002e+01
1.0533292975738374e+02;2.3171073549845590e-02;4.1707849726292012e-01;6.0978150963639233e-02;6.5126809516510875e-06;5.3390464528211687e-09;2.8666967150270162e-04;9.7028800000000004e-01;2.0142350000000002e+00;3.0258620000000001e+00;4.0223129999999996e+00;5.0175799999999997e+00;6.0151579999999996e+00;7.0088049999999997e+00;7.9903069999999996e+00;8.9565269999999995e+00;9.9100140000000003e+00;1.0855031000000000e+01;1.1793834000000000e+01;1.2725849000000000e+01;1.3649198999999999e+01;1.4562597999999999e+01;1.5696509000000001e+01;1.6819412000000000e+01;1.7929371000000000e+01;1.9024304999999998e+01;2.0104935000000001e+01;2.1173233000000000e+01;2.2229903000000000e+01;2.3274701000000000e+01;2.4307407999999999e+01;2.5327929999999999e+01;2.5457764999999998e+01;6.4332310000000001e+00;7.4039450000000002e+00;8.1377830000000007e+00;9.3757300000000008e+00;1.0600037000000000e+01;1.1811510999999999e+01;1.3009537999999999e+01;1.4193446000000000e+01;1.5363199000000000e+01;1.6519058999999999e+01;1.7841062999999998e+01;1.8069264000000000e+01;1.8966486000000000e+01;1.9808952999999999e+01;1.0471192000000000e+01;1.1270569000000000e+01;1.2096885000000000e+01;1.2917115000000001e+01;1.3732078000000000e+01;1.4541872000000000e+01;1.5345947000000001e+01;1.6144010999999999e+01;1.7023882000000000e+01;1.7897592000000000e+01;1.8764289000000002e+01;1.9622800999999999e+01;2.0473348999999999e+01;2.1316869000000001e+01;2.2153724000000000e+01;2.2983808000000000e+01;2.3807008000000000e+01;2.4623234000000000e+01;2.5432431000000001e+01;2.6234677000000001e+01;2.7030128999999999e+01;2.7818881999999999e+01;2.8600930000000002e+01;2.9376238000000001e+01;3.0144817000000000e+01;3.0906720000000000e+01;3.1662006999999999e+01;3.2410724000000002e+01;3.3152900000000002e+01;3.3888559999999998e+01;3.4617730999999999e+01;3.5340448000000002e+01;3.6056752000000003e+01;3.6766683999999998e+01;3.6827126000000000e+01
1.0500610770233543e+02;2.2730758373586027e-02;3.3398472055733330e-01;1.4003302399496509e-01;4.2297223927061979e-06;2.0848500962796004e-09;9.0887942721080864e-04;1.4738899999999999e+00;2.9190339999999999e+00;4.2971649999999997e+00;5.6866529999999997e+00;7.1356000000000002e+00;8.5576260000000008e+00;9.9363200000000003e+00;1.1293905000000001e+01;1.2647437000000000e+01;1.3998162000000001e+01;1.5557252000000000e+01;1.7086610000000000e+01;1.8591740999999999e+01;2.0077351000000000e+01;2.1540721999999999e+01;2.2980936000000000e+01;2.4399083000000001e+01;2.5796500999999999e+01;2.7173812000000002e+01;2.8531068000000001e+01;2.9868131000000002e+01;3.1184915000000000e+01;3.2481577999999999e+01;3.3758524000000001e+01;3.5016168999999998e+01;3.5172632000000000e+01;7.1376679999999997e+00;8.5271670000000004e+00;9.5757530000000006e+00;1.1253378000000000e+01;1.2906594000000000e+01;1.4535392000000000e+01;1.6139202999999998e+01;1.7892970999999999e+01;1.9697934000000000e+01;2.1470974999999999e+01;2.3211827000000000e+01;2.3508315000000000e+01;2.4799066000000000e+01;2.6007580999999998e+01;1.3999034999999999e+01;1.5264613000000001e+01;1.6566763999999999e+01;1.7883982000000000e+01;1.9186792000000001e+01;2.0475193999999998e+01;2.1748213000000000e+01;2.3005662999999998e+01;2.4247633000000000e+01;2.5474018000000001e+01;2.6684958999999999e+01;2.7880921000000001e+01;2.9062214999999998e+01;3.0228771999999999e+01;3.1380458000000001e+01;3.2517353999999997e+01;3.3639688000000000e+01;3.4747656999999997e+01;3.5841391000000002e+01;3.6921000999999997e+01;3.8565044999999998e+01;4.0183689000000001e+01;4.1767197000000003e+01;4.3307920000000003e+01;4.4814219000000001e+01;4.6292332000000002e+01;4.7740411000000002e+01;4.9154986000000001e+01;5.0536456000000001e+01;5.1887148000000003e+01;5.3207912000000000e+01;5.4498390999999998e+01;5.5758738999999998e+01;5.6989862000000002e+01;5.7086264000000000e+01
9.8743725495132537e+01;2.3275793226552401e-02;2.6486953914369243e-01;4.0908208094850060e-02;3.7595654200001363e-06;4.7999680246622581e-09;7.1747946826318510e-04;1.8122330000000000e+00;3.6916859999999998e+00;5.4626020000000004e+00;7.1966140000000003e+00;8.9438730000000000e+00;1.0721287999999999e+01;1.2466027000000000e+01;1.4156426000000000e+01;1.6080351000000000e+01;1.7985272999999999e+01;1.9864367000000001e+01;2.1707322999999999e+01;2.3508517000000001e+01;2.5267889000000000e+01;2.6989995000000000e+01;2.8680060999999998e+01;3.0339880999999998e+01;3.1967597000000001e+01;3.3560904999999998e+01;3.5119607000000002e+01;3.6645269999999996e+01;3.8139567000000000e+01;4.0092638999999998e+01;4.1979940999999997e+01;4.3807592000000000e+01;4.4031754999999997e+01;8.9748249999999992e+00;1.0681611000000000e+01;1.1943723000000000e+01;1.3859931000000000e+01;1.5742248000000000e+01;1.7594923999999999e+01;1.9611276000000000e+01;2.1593430000000001e+01;2.3532812000000000e+01;2.5431353000000001e+01;2.7290137999999999e+01;2.7603199000000000e+01;2.9048597999999998e+01;3.0385193999999998e+01;1.6667375000000000e+01;1.8181570000000001e+01;1.9740613000000000e+01;2.1270865000000001e+01;2.2772627000000000e+01;2.4246347000000000e+01;2.5692485000000001e+01;2.7111321000000000e+01;2.8503115999999999e+01;2.9868200999999999e+01;3.1207055000000000e+01;3.2520150999999998e+01;3.3807862999999998e+01;3.5070613999999999e+01;3.6308852999999999e+01;3.7522989000000003e+01;3.8713397000000001e+01;3.9880462999999999e+01;4.1024543999999999e+01;4.2146075000000003e+01;4.3245443999999999e+01;4.4323075000000003e+01;4.5423917000000003e+01;4.6478650000000002e+01;4.7511595000000000e+01;4.8523519999999998e+01;4.9515627000000002e+01;5.0488135000000000e+01;5.1441028000000003e+01;5.2374614999999999e+01;5.3289506000000003e+01;5.4186203999999996e+01;5.5065010000000001e+01;5.5926203000000001e+01;5.6004463000000001e+01
9.3567821720441856e+01;2.3570291551155843e-02;3.9111099545081229e-01;3.5106922182593342e-02;3.6702728119221406e-06;5.3528605349544832e-09;7.4432876754569133e-04;1.9020910000000000e+00;3.8766099999999999e+00;5.7354580000000004e+00;7.5518489999999998e+00;9.3766630000000006e+00;1.1226069000000001e+01;1.3040817000000001e+01;1.4797240000000000e+01;1.6795923999999999e+01;1.8767330000000001e+01;2.0706920000000000e+01;2.2604429000000000e+01;2.4453441999999999e+01;2.6253637000000001e+01;2.8009764000000001e+01;2.9727274999999999e+01;3.1408221999999999e+01;3.3051253000000003e+01;3.4654406999999999e+01;3.6217547000000003e+01;3.7742268000000003e+01;3.9230417000000003e+01;4.0683084999999998e+01;4.2320652000000003e+01;4.3893844000000001e+01;4.4091836000000001e+01;9.3355630000000005e+00;1.1182612000000001e+01;1.2490453000000000e+01;1.4460290000000001e+01;1.6390115999999999e+01;1.8435818999999999e+01;2.0447437000000001e+01;2.2417864999999999e+01;2.4341532999999998e+01;2.6218439000000000e+01;2.8051442000000002e+01;2.8359072000000001e+01;2.9639025000000000e+01;3.0818771000000002e+01;1.7022659999999998e+01;1.8447120000000002e+01;1.9907499000000001e+01;2.1338877000000000e+01;2.2741731000000001e+01;2.4116634000000001e+01;2.5464192000000001e+01;2.6784951000000000e+01;2.8079431000000000e+01;2.9348158000000002e+01;3.0591657000000001e+01;3.1810434000000001e+01;3.3004981000000001e+01;3.4175789999999999e+01;3.5323346000000001e+01;3.6448104000000001e+01;3.7550522000000001e+01;3.8631053999999999e+01;3.9690142000000002e+01;4.0728223000000000e+01;4.1745725000000000e+01;4.2743065000000001e+01;4.3720649000000002e+01;4.4678879000000002e+01;4.5611660999999998e+01;4.6504896000000002e+01;4.7380778999999997e+01;4.8239831000000002e+01;4.9083033999999998e+01;4.9910584999999998e+01;5.0722434999999997e+01;5.1518785999999999e+01;5.2300105000000002e+01;5.3066794000000002e+01;5.3136603999999998e+01
1.0326851294391177e+02;2.2921615835301421e-02;3.7060010064713089e-01;8.9450964718263831e-02;4.1440776709371974e-06;4.5278289463563953e-09;1.1045952415001199e-03;2.5629490000000001e+00;5.1903030000000001e+00;7.6367570000000002e+00;1.0017761000000000e+01;1.2413418999999999e+01;1.4845779000000000e+01;1.7600057000000000e+01;2.0301051000000001e+01;2.2933206999999999e+01;2.5488113999999999e+01;2.7968665000000001e+01;3.0382911000000000e+01;3.2736336000000001e+01;3.5029254000000002e+01;3.7259563000000000e+01;3.9425854000000001e+01;4.2138288000000003e+01;4.4716019000000003e+01;4.7183376000000003e+01;4.9547114000000001e+01;5.1812154999999997e+01;5.3981898999999999e+01;5.6060568000000004e+01;5.8052269000000003e+01;5.9960681999999998e+01;6.0195171999999999e+01;1.2418512000000000e+01;1.4622446000000000e+01;1.6290054999999999e+01;1.8759961000000001e+01;2.1368342999999999e+01;2.3923639999999999e+01;2.6422020000000000e+01;2.8858404000000000e+01;3.1231002000000000e+01;3.3540045999999997e+01;3.5788581999999998e+01;3.6160800000000002e+01;3.7814030000000002e+01;3.9329374999999999e+01;2.2112950000000001e+01;2.4135145999999999e+01;2.6188302000000000e+01;2.8187705000000001e+01;3.0134530000000002e+01;3.2030203999999998e+01;3.3876038999999999e+01;3.5673321000000001e+01;3.7423377000000002e+01;3.9127490999999999e+01;4.0786830000000002e+01;4.2402537000000002e+01;4.3975786999999997e+01;4.5507736000000001e+01;4.6999471000000000e+01;4.8340789000000001e+01;4.9610146999999998e+01;5.0849164999999999e+01;5.2058940000000000e+01;5.3241143000000001e+01;5.4396166999999998e+01;5.5524144000000000e+01;5.6625624999999999e+01;5.7701484999999998e+01;5.8752434999999998e+01;5.9778972000000003e+01;6.0781599000000000e+01;6.1760902000000002e+01;6.2717474000000003e+01;6.3651837000000000e+01;6.4564480000000003e+01;6.5455910000000003e+01;6.6326645999999997e+01;6.7177180000000007e+01;6.7254430999999997e+01
9.2714531606919522e+01;2.2654918467660819e-02;3.6540774226430456e-01;1.1952499197611807e-01;6.4672658749316384e-06;3.1186132594296320e-09;9.1197026084508870e-04;1.2413780000000001e+00;2.5368710000000001e+00;3.7575829999999999e+00;4.9501280000000003e+00;6.1504230000000000e+00;7.3659049999999997e+00;8.5790059999999997e+00;9.7682760000000002e+00;1.0926349999999999e+01;1.2060537000000000e+01;1.3181908999999999e+01;1.4295843000000000e+01;1.5400414000000000e+01;1.6770354000000001e+01;1.8121797000000001e+01;1.9450968000000000e+01;2.0754950000000001e+01;2.2035226999999999e+01;2.3295107999999999e+01;2.4535971000000000e+01;2.5757490000000001e+01;2.6959133999999999e+01;2.8140664999999998e+01;2.9302264000000001e+01;3.0444537000000000e+01;3.0586970999999998e+01;7.1905590000000004e+00;8.3569340000000008e+00;9.2360279999999992e+00;1.0643318000000001e+01;1.2030822000000001e+01;1.3399736000000001e+01;1.4749126000000000e+01;1.6077988999999999e+01;1.7603232999999999e+01;1.9103753999999999e+01;2.0577967999999998e+01;2.0829490000000000e+01;2.1952750000000002e+01;2.3006504000000000e+01;1.2386120000000000e+01;1.3469727000000001e+01;1.4584509000000001e+01;1.5685349000000000e+01;1.6772812999999999e+01;1.7880814000000001e+01;1.8975718000000001e+01;2.0058191000000001e+01;2.1127497999999999e+01;2.2183754000000000e+01;2.3227101999999999e+01;2.4257463999999999e+01;2.5275103000000001e+01;2.6280453999999999e+01;2.7273717000000001e+01;2.8254833999999999e+01;2.9223776000000001e+01;3.0180682000000001e+01;3.1125772000000001e+01;3.2059252000000001e+01;3.2981332000000002e+01;3.3892187000000000e+01;3.4791913999999998e+01;3.5680574000000000e+01;3.6558227000000002e+01;3.7424937000000000e+01;3.8280763000000000e+01;3.9125754999999998e+01;4.0479902000000003e+01;4.1813203000000001e+01;4.3117226000000002e+01;4.4381608999999997e+01;4.5609056000000002e+01;4.6807496999999998e+01;4.6904834999999999e+01
