"$\alpha$";"$\beta$";"$\epsilon_e$";"$\epsilon_c$";"$d_{p}$";"$\Gamma_{p}(0)$";"$a_v$";"$\tau_c(0, 8, BC)$";"$\tau_c(250, 8, BC)$";"$\tau_c(500, 8, BC)$";"$\tau_c(750, 8, BC)$";"$\tau_c(1000, 8, BC)$";"$\tau_c(1250, 8, BC)$";"$\tau_c(1500, 8, BC)$";"$\tau_c(1750, 8, BC)$";"$\tau_c(2000, 8, BC)$";"$\tau_c(2250, 8, BC)$";"$\tau_c(2500, 8, BC)$";"$\tau_c(2750, 8, BC)$";"$\tau_c(3000, 8, BC)$";"$\tau_c(3250, 8, BC)$";"$\tau_c(3500, 8, BC)$";"$\tau_c(3750, 8, BC)$";"$\tau_c(4000, 8, BC)$";"$\tau_c(4250, 8, BC)$";"$\tau_c(4500, 8, BC)$";"$\tau_c(4750, 8, BC)$";"$\tau_c(5000, 8, BC)$";"$\tau_c(5250, 8, BC)$";"$\tau_c(5500, 8, BC)$";"$\tau_c(5750, 8, BC)$";"$\tau_c(6000, 8, BC)$";"$\tau_c(6250, 8, BC)$";"$\tau_c(6500, 8, BC)$";"$\tau_c(6750, 8, BC)$";"$\tau_c(7000, 8, BC)$";"$\tau_c(7250, 8, BC)$";"$\tau_c(7500, 8, BC)$";"$\tau_c(7750, 8, BC)$";"$\tau_c(8000, 8, BC)$";"$\tau_c(8250, 8, BC)$";"$\tau_c(8500, 8, BC)$";"$\tau_c(8750, 8, BC)$";"$\tau_c(9000, 8, BC)$";"$\tau_c(9250, 8, BC)$";"$\tau_c(9500, 8, BC)$";"$\tau_c(9750, 8, BC)$";"$\tau_c(10000, 8, BC)$";"$\tau_c(10250, 8, BC)$";"$\tau_c(10500, 8, BC)$";"$\tau_c(10750, 8, BC)$";"$\tau_c(11000, 8, BC)$";"$\tau_c(11250, 8, BC)$";"$\tau_c(11500, 8, BC)$";"$\tau_c(11750, 8, BC)$";"$\tau_c(12000, 8, BC)$";"$\tau_c(12250, 8, BC)$";"$\tau_c(12500, 8, BC)$";"$\tau_c(12750, 8, BC)$";"$\tau_c(13000, 8, BC)$";"$\tau_c(13250, 8, BC)$";"$\tau_c(13500, 8, BC)$";"$\tau_c(13750, 8, BC)$";"$\tau_c(14000, 8, BC)$";"$\tau_c(14250, 8, BC)$";"$\tau_c(14500, 8, BC)$";"$\tau_c(14750, 8, BC)$";"$\tau_c(15000, 8, BC)$";"$\tau_c(15250, 8, BC)$";"$\tau_c(15500, 8, BC)$";"$\tau_c(15750, 8, BC)$";"$\tau_c(16000, 8, BC)$";"$\tau_c(16250, 8, BC)$";"$\tau_c(16500, 8, BC)$";"$\tau_c(16750, 8, BC)$";"$\tau_c(17000, 8, BC)$";"$\tau_c(17250, 8, BC)$";"$\tau_c(17500, 8, BC)$";"$\tau_c(17750, 8, BC)$";"$\tau_c(18000, 8, BC)$";"$\tau_c(18250, 8, BC)$";"$\tau_c(18500, 8, BC)$"
1.0306788661395659e+02;2.3223634595749890e-02;2.8037493800030350e-01;1.2841124468756066e-01;3.4943211904090590e-06;5.5090104886678439e-09;9.6684642035396360e-04;6.2477890000000000e+00;1.3283604000000000e+01;2.0054055000000002e+01;2.6196414000000001e+01;3.1868884999999999e+01;3.6215744000000001e+01;4.0373327000000003e+01;4.4275905000000002e+01;4.7965121000000003e+01;5.1446069999999999e+01;5.4714250000000000e+01;5.7782024000000000e+01;6.0665222000000000e+01;6.1995092000000000e+01;6.3236936000000000e+01;6.4435832000000005e+01;6.5595577000000006e+01;6.6718638999999996e+01;6.7805128999999994e+01;6.8855705000000000e+01;6.9872000999999997e+01;7.0855734999999996e+01;7.1807965999999993e+01;7.2729489999999998e+01;7.3621339000000006e+01;7.3736750000000001e+01;1.6281327000000001e+01;2.3594052999999999e+01;2.8017199000000002e+01;3.4154809999999998e+01;3.8978619999999999e+01;4.3521847000000001e+01;4.7755552000000002e+01;5.1713228000000001e+01;5.5432996000000003e+01;5.8915882000000003e+01;6.2161042000000002e+01;6.2664330999999997e+01;6.4514667000000003e+01;6.6168912000000006e+01;4.1692433999999999e+01;4.3946976999999997e+01;4.6082723999999999e+01;4.8138634000000003e+01;5.0119793000000001e+01;5.2029198999999998e+01;5.3868915000000001e+01;5.5641236999999997e+01;5.7348959999999998e+01;5.8994627999999999e+01;6.0580396999999998e+01;6.1563462000000001e+01;6.2491104000000000e+01;6.3395892000000003e+01;6.4279928999999996e+01;6.5144790999999998e+01;6.5990127999999999e+01;6.6815782999999996e+01;6.7622370000000004e+01;6.8410785000000004e+01;6.9181473999999994e+01;6.9934606000000002e+01;7.0670507000000001e+01;7.1389691999999997e+01;7.2092630999999997e+01;7.2779660000000007e+01;7.3451093000000000e+01;7.4107298000000000e+01;7.4748662999999993e+01;7.5375534999999999e+01;7.5988235000000003e+01;7.6587080999999998e+01;7.7172400999999994e+01;7.7744516000000004e+01;7.7796498000000000e+01
9.9491979534687957e+01;2.2867744032838099e-02;3.5224764657825458e-01;1.8967590100674006e-01;2.7167270320806502e-06;7.5754795618919338e-09;8.8469885057079918e-04;7.9068110000000003e+00;1.6163432000000000e+01;2.3090838000000002e+01;2.9387134000000000e+01;3.5223402000000000e+01;3.9466901999999997e+01;4.3542264000000003e+01;4.7386085000000001e+01;5.0999614000000001e+01;5.4417318999999999e+01;5.7644810999999997e+01;6.0671926999999997e+01;6.2598691000000002e+01;6.4450862999999998e+01;6.6211386000000005e+01;6.7892117999999996e+01;6.9490384000000006e+01;7.1006004000000004e+01;7.2444705999999996e+01;7.3811963000000006e+01;7.5110328999999993e+01;7.6341751000000002e+01;7.7509457999999995e+01;7.8617101000000005e+01;7.9667738000000000e+01;7.9793501000000006e+01;1.8461631000000001e+01;2.5622699999999998e+01;3.0685680999999999e+01;3.7428465000000003e+01;4.2465994999999999e+01;4.7215698000000003e+01;5.1578128000000000e+01;5.5609093999999999e+01;5.9348461000000000e+01;6.2797559000000000e+01;6.4964286000000001e+01;6.5315319000000002e+01;6.6447691000000006e+01;6.7486681000000004e+01;4.3227156999999998e+01;4.6814771000000000e+01;5.0036377999999999e+01;5.3051408000000002e+01;5.5880344999999998e+01;5.8541114000000000e+01;6.1039496999999997e+01;6.3382390999999998e+01;6.5581147000000001e+01;6.7645893000000001e+01;6.9584062000000003e+01;7.1402781000000004e+01;7.3109752000000000e+01;7.4712199999999996e+01;7.6216380999999998e+01;7.6565343999999996e+01;7.6895559000000006e+01;7.7218496000000002e+01;7.7533460000000005e+01;7.7844522999999995e+01;7.8149646000000004e+01;7.8448965999999999e+01;7.8743050999999994e+01;7.9031992000000002e+01;7.9315607000000000e+01;7.9594209000000006e+01;7.9867884000000004e+01;8.0136768000000004e+01;8.0400955999999994e+01;8.0660548000000006e+01;8.0915653000000006e+01;8.1166379000000006e+01;8.1412830999999997e+01;8.1655103999999994e+01;8.1677086000000003e+01
1.0442172633832296e+02;2.2863760422359037e-02;4.0644323550912875e-01;1.1022360506483958e-01;8.8035915925463217e-06;6.2665779455287822e-09;1.0279496433833009e-03;1.9106160000000001e+00;4.0117050000000001e+00;6.0686720000000003e+00;8.0881679999999996e+00;1.0070687000000000e+01;1.2014030999999999e+01;1.3916672999999999e+01;1.5778361000000000e+01;1.7599741000000002e+01;1.9381906000000001e+01;2.1125965000000001e+01;2.2832778999999999e+01;2.4502963000000001e+01;2.6137084000000002e+01;2.7735817999999998e+01;2.9299965000000000e+01;3.0830358000000000e+01;3.3005651000000000e+01;3.5173639000000001e+01;3.7278519000000003e+01;3.9290958000000003e+01;4.1244596999999999e+01;4.3156131000000002e+01;4.5017930000000000e+01;4.6824176000000001e+01;4.7041691999999998e+01;1.2712593000000000e+01;1.4518345000000000e+01;1.5860450999999999e+01;1.8158785000000002e+01;2.0415217999999999e+01;2.2620469000000000e+01;2.4767126000000001e+01;2.6857099000000002e+01;2.8893443999999999e+01;3.0877451000000001e+01;3.3170625000000001e+01;3.3558669000000002e+01;3.5388198000000003e+01;3.7064974999999997e+01;2.0723406000000001e+01;2.2211722999999999e+01;2.3722404999999998e+01;2.5201176000000000e+01;2.6648748000000001e+01;2.8066310000000001e+01;2.9456464000000000e+01;3.0821293000000001e+01;3.2521346000000001e+01;3.4222250000000003e+01;3.5905827000000002e+01;3.7569200000000002e+01;3.9212826000000000e+01;4.0833644000000000e+01;4.2427824000000001e+01;4.3993482000000000e+01;4.5529983999999999e+01;4.7036757000000001e+01;4.8513213000000000e+01;4.9959029000000001e+01;5.1374124000000002e+01;5.2758526000000003e+01;5.4112335000000002e+01;5.5435744999999997e+01;5.6729028999999997e+01;5.7992511999999998e+01;5.9226548000000001e+01;6.0431517999999997e+01;6.1361873000000003e+01;6.2091889000000002e+01;6.2804671999999997e+01;6.3501942999999997e+01;6.4188668000000007e+01;6.4864384999999999e+01;6.4925904000000003e+01
1.0024003709572210e+02;2.3452543762839211e-02;3.7943459269578084e-01;1.3991913669600106e-01;4.7614408018136869e-06;5.5803733581713898e-09;7.2563288980588873e-04;4.6305519999999998e+00;9.8303150000000006e+00;1.4897254999999999e+01;1.9612746999999999e+01;2.4052441000000002e+01;2.8315287999999999e+01;3.2370372000000003e+01;3.5967885000000003e+01;3.9422096000000003e+01;4.2717835000000001e+01;4.5863881999999997e+01;4.8877128999999996e+01;5.1752913999999997e+01;5.4487271999999997e+01;5.7085928000000003e+01;5.9556876000000003e+01;6.1903750000000002e+01;6.3181384000000001e+01;6.4374426000000000e+01;6.5523026000000002e+01;6.6630683000000005e+01;6.7700655999999995e+01;6.8733422000000004e+01;6.9729545999999999e+01;7.0690565000000007e+01;7.0814143999999999e+01;1.6081454999999998e+01;2.0638137000000000e+01;2.3936049000000001e+01;2.8756782000000001e+01;3.3325088999999998e+01;3.7356307000000001e+01;4.1185841000000003e+01;4.4797871000000001e+01;4.8202449000000001e+01;5.1425274999999999e+01;5.4470402999999997e+01;5.4952150000000003e+01;5.7174444999999999e+01;5.9178415999999999e+01;3.6352891000000000e+01;3.9189064000000002e+01;4.1848514999999999e+01;4.4393388000000002e+01;4.6828040999999999e+01;4.9157926000000003e+01;5.1387757000000001e+01;5.3520896999999998e+01;5.5561000999999997e+01;5.7511935999999999e+01;5.9377445000000002e+01;6.1161059999999999e+01;6.2061723999999998e+01;6.2896438000000003e+01;6.3710315000000001e+01;6.4505654000000007e+01;6.5284176000000002e+01;6.6045233999999994e+01;6.6788543000000004e+01;6.7514745000000005e+01;6.8224772000000002e+01;6.8919019000000006e+01;6.9597570000000005e+01;7.0260701999999995e+01;7.0908910000000006e+01;7.1542636999999999e+01;7.2162175000000005e+01;7.2767792000000000e+01;7.3359824000000003e+01;7.3938624000000004e+01;7.4504508000000001e+01;7.5057755999999998e+01;7.5598654999999994e+01;7.6127499000000000e+01;7.6175557999999995e+01
1.0540167796498628e+02;2.3105764234118711e-02;3.7776070983623528e-01;3.9127031144162876e-02;5.7031443963080415e-06;4.3017771786266319e-09;7.8804502810962294e-04;3.2588240000000002e+00;6.9439330000000004e+00;1.0595079999999999e+01;1.4070444999999999e+01;1.7401170000000000e+01;2.0646771000000001e+01;2.3791876999999999e+01;2.6814948999999999e+01;2.9730616999999999e+01;3.2555297000000003e+01;3.5180390000000003e+01;3.7736997000000002e+01;4.0207901000000000e+01;4.2596254000000002e+01;4.4911755999999997e+01;4.7152144000000000e+01;4.9315246999999999e+01;5.1402853000000000e+01;5.3418143000000001e+01;5.5362772999999997e+01;5.7238022000000001e+01;5.9045862000000000e+01;6.0788434000000002e+01;6.1638593000000000e+01;6.2433326999999998e+01;6.2536833999999999e+01;1.4299246000000000e+01;1.7507581999999999e+01;1.9883365999999999e+01;2.3523368000000001e+01;2.7048596000000000e+01;3.0387823000000001e+01;3.3473657000000003e+01;3.6460766999999997e+01;3.9327958000000002e+01;4.2079377000000001e+01;4.4735678000000000e+01;4.5169786000000002e+01;4.6870406000000003e+01;4.8433363000000000e+01;2.8107620000000001e+01;3.0328004000000000e+01;3.2481788000000002e+01;3.4571862000000003e+01;3.6599950000000000e+01;3.8568263999999999e+01;4.0479008000000000e+01;4.2333663999999999e+01;4.4133721999999999e+01;4.5880865999999997e+01;4.7576770000000003e+01;4.9222901999999998e+01;5.0820700000000002e+01;5.2371634999999998e+01;5.3877139999999997e+01;5.5338571000000002e+01;5.6757232000000002e+01;5.8134405000000001e+01;5.9471341000000002e+01;6.0769246000000003e+01;6.1355015000000002e+01;6.1891184000000003e+01;6.2418888000000003e+01;6.2939328000000003e+01;6.3453873000000002e+01;6.3961924000000003e+01;6.4462928000000005e+01;6.4957031999999998e+01;6.5444761999999997e+01;6.5926327999999998e+01;6.6401608999999993e+01;6.6870560999999995e+01;6.7333342999999999e+01;6.7790142000000003e+01;6.7831871000000007e+01
1.0186878163603750e+02;2.3101391579485563e-02;4.9176584516849881e-01;9.6528743888891766e-02;7.3693446791390954e-06;3.9095643257352714e-09;6.5832563737339351e-04;2.0610439999999999e+00;4.3246979999999997e+00;6.5662539999999998e+00;8.7683230000000005e+00;1.0920809000000000e+01;1.3025826000000000e+01;1.5085194000000000e+01;1.7099098999999999e+01;1.9068833000000001e+01;2.0996006000000001e+01;2.2880846999999999e+01;2.4722805000000001e+01;2.6521968999999999e+01;2.8279328000000000e+01;2.9996126000000000e+01;3.1673362000000001e+01;3.3399406999999997e+01;3.5113970000000002e+01;3.6793080000000003e+01;3.8428359999999998e+01;4.0037900999999998e+01;4.1623192000000003e+01;4.3175780000000003e+01;4.4692802000000000e+01;4.6177261999999999e+01;4.6357405999999997e+01;1.2688775000000000e+01;1.4683433000000001e+01;1.6164487000000001e+01;1.8619485999999998e+01;2.1016200999999999e+01;2.3343693999999999e+01;2.5600377999999999e+01;2.7792892999999999e+01;2.9925153999999999e+01;3.1997426999999998e+01;3.3998351999999997e+01;3.4336452999999999e+01;3.5897548000000000e+01;3.7343741999999999e+01;2.0940860000000001e+01;2.2508752999999999e+01;2.4105471000000001e+01;2.5676683000000001e+01;2.7224827000000001e+01;2.8742391999999999e+01;3.0229790000000001e+01;3.1808461999999999e+01;3.3367773000000000e+01;3.4894891000000001e+01;3.6386612999999997e+01;3.7853000999999999e+01;3.9295319999999997e+01;4.0709741999999999e+01;4.2095292999999998e+01;4.3453851999999998e+01;4.4786402000000002e+01;4.6092623000000003e+01;4.7372464000000001e+01;4.8626458999999997e+01;4.9855068000000003e+01;5.1058506000000001e+01;5.2237031999999999e+01;5.3391047000000000e+01;5.4520952000000001e+01;5.5627082000000001e+01;5.6709761999999998e+01;5.7769356000000002e+01;5.8806241000000000e+01;5.9820785000000001e+01;6.0813352000000002e+01;6.1491346999999998e+01;6.2118287000000002e+01;6.2732773999999999e+01;6.2788545999999997e+01
9.6335244923583986e+01;2.3175419757037474e-02;3.1617987065588643e-01;9.1730549004034379e-02;1.7148928146346579e-06;4.9963692980842770e-09;5.7974576502231243e-04;2.6739860000000002e+00;5.6091720000000000e+00;8.2320969999999996e+00;1.0739589000000000e+01;1.3180856000000000e+01;1.5555706000000001e+01;1.7860954000000000e+01;2.0102226999999999e+01;2.2282997999999999e+01;2.4403378000000000e+01;2.6463463000000001e+01;2.8464974000000002e+01;3.0409693000000001e+01;3.1868857999999999e+01;3.3315564999999999e+01;3.4735056000000000e+01;3.6124476999999999e+01;3.7490741999999997e+01;3.8835248000000000e+01;4.0154226000000001e+01;4.1446703999999997e+01;4.2714550000000003e+01;4.3958460000000002e+01;4.5177613000000001e+01;4.6371805000000002e+01;4.6517884000000002e+01;1.2956314000000001e+01;1.5175266000000001e+01;1.6815676000000000e+01;1.9447583999999999e+01;2.2000834999999999e+01;2.4467880000000001e+01;2.6847659000000000e+01;2.9148129999999998e+01;3.1373792000000002e+01;3.3104844000000000e+01;3.4806035999999999e+01;3.5092672000000000e+01;3.6290320999999999e+01;3.7409419000000000e+01;2.1166046999999999e+01;2.2741970999999999e+01;2.4340654000000001e+01;2.5908010000000001e+01;2.7447958000000000e+01;2.8954953000000000e+01;3.0427778000000000e+01;3.1728539000000001e+01;3.3016482000000003e+01;3.4281492000000000e+01;3.5520285000000001e+01;3.6738242999999997e+01;3.7937668000000002e+01;3.9116041000000003e+01;4.0272272999999998e+01;4.1407851999999998e+01;4.2523758000000001e+01;4.3619590000000002e+01;4.4695146999999999e+01;4.5750976000000001e+01;4.6787565999999998e+01;4.7805002999999999e+01;4.8803386000000003e+01;4.9783037999999998e+01;5.0744300000000003e+01;5.1687398999999999e+01;5.2612543000000002e+01;5.3520000000000003e+01;5.4410054000000002e+01;5.5282961000000000e+01;5.6138967000000001e+01;5.6978333999999997e+01;5.7801329000000003e+01;5.8608209000000002e+01;5.8672522000000001e+01
1.0293719804049508e+02;2.3589607809176138e-02;4.4590917457010026e-01;1.4381177159275590e-01;2.3045073097652297e-06;3.5662957547789635e-09;6.7145872631936066e-04;3.7909350000000002e+00;7.5456300000000001e+00;1.0907244000000000e+01;1.4166929000000000e+01;1.7324154000000000e+01;2.0366029000000001e+01;2.3302882000000000e+01;2.6144673999999998e+01;2.8891822999999999e+01;3.1543174000000000e+01;3.3517221999999997e+01;3.5468786999999999e+01;3.7374808000000002e+01;3.9231124999999999e+01;4.1049090000000000e+01;4.2831147000000001e+01;4.4571165000000001e+01;4.6267375000000001e+01;4.7922832999999997e+01;4.9539000000000001e+01;5.1114887000000003e+01;5.2650286000000001e+01;5.4146343000000002e+01;5.5603912000000001e+01;5.7023167000000001e+01;5.7192081999999999e+01;1.3857134000000000e+01;1.6840444999999999e+01;1.9037758000000000e+01;2.2460263000000001e+01;2.5758302000000000e+01;2.8919342000000000e+01;3.1946829999999999e+01;3.4309564000000002e+01;3.6624608000000002e+01;3.8867913000000001e+01;4.1034410000000001e+01;4.1394103999999999e+01;4.3017583000000002e+01;4.4520924999999998e+01;2.5589589000000000e+01;2.7651682000000001e+01;2.9738882000000000e+01;3.1775922999999999e+01;3.3633021999999997e+01;3.5456657999999997e+01;3.7235770000000002e+01;3.8970820000000003e+01;4.0668315000000000e+01;4.2329321000000000e+01;4.3951185000000002e+01;4.5533965999999999e+01;4.7079718000000000e+01;4.8589315999999997e+01;5.0062570000000001e+01;5.1499890000000001e+01;5.2902289000000003e+01;5.4270484000000003e+01;5.5604849999999999e+01;5.6905901000000000e+01;5.8174360999999998e+01;5.9410907999999999e+01;6.0616110999999997e+01;6.1394509999999997e+01;6.2176175000000001e+01;6.2943438000000000e+01;6.3702111000000002e+01;6.4449340000000007e+01;6.5184308999999999e+01;6.5908266999999995e+01;6.6619712000000007e+01;6.7318002000000007e+01;6.8003805000000000e+01;6.8677717999999999e+01;6.8731478999999993e+01
1.0180274266441219e+02;2.2953205723018202e-02;3.5892832072662423e-01;6.2498483980983316e-02;6.8773458790201910e-06;3.3225244921436933e-09;7.7667564217039206e-04;2.2031869999999998e+00;4.6512650000000004e+00;7.0849940000000000e+00;9.4590409999999991e+00;1.1768147000000001e+01;1.4026073999999999e+01;1.6233156999999999e+01;1.8385770000000001e+01;2.0486972000000002e+01;2.2540921999999998e+01;2.4547319000000002e+01;2.6504244000000000e+01;2.8411839000000001e+01;3.0271908000000000e+01;3.2069642000000002e+01;3.3846375000000002e+01;3.5585380999999998e+01;3.7283154000000003e+01;3.8952852999999998e+01;4.0593727000000001e+01;4.2199362999999998e+01;4.3768476000000000e+01;4.5303649000000000e+01;4.6805698000000000e+01;4.8273656000000003e+01;4.8450861000000003e+01;1.2908638000000000e+01;1.5052954000000000e+01;1.6645882000000000e+01;1.9231165000000001e+01;2.1748452000000000e+01;2.4187982000000002e+01;2.6550329000000001e+01;2.8842347000000000e+01;3.1067436000000001e+01;3.3147798999999999e+01;3.5186920999999998e+01;3.5528475000000000e+01;3.7114666999999997e+01;3.8596924000000001e+01;2.1744938000000001e+01;2.3540582000000001e+01;2.5360067000000001e+01;2.7136485000000000e+01;2.8871371000000000e+01;3.0563768000000000e+01;3.2090774000000003e+01;3.3611697999999997e+01;3.5107036999999998e+01;3.6579349000000001e+01;3.8035761999999998e+01;3.9473081999999998e+01;4.0886557000000003e+01;4.2276277000000000e+01;4.3643656000000000e+01;4.4988118999999998e+01;4.6308446000000004e+01;4.7604461000000001e+01;4.8876510000000003e+01;5.0124595999999997e+01;5.1348525000000002e+01;5.2548312000000003e+01;5.3724150999999999e+01;5.4876212000000002e+01;5.6004637000000002e+01;5.7109617000000000e+01;5.8191398000000000e+01;5.9250238000000003e+01;6.0286396000000003e+01;6.0877912000000002e+01;6.1420993000000003e+01;6.1954718999999997e+01;6.2480347999999999e+01;6.2999527000000000e+01;6.3046894999999999e+01
1.0669687908666893e+02;2.3525069080370827e-02;4.6543023062576327e-01;1.2509260056987195e-01;2.7605216812778457e-06;4.2294961118287286e-09;3.3660468613052008e-04;2.7298580000000001e+00;5.8370769999999998e+00;8.8945329999999991e+00;1.1793149000000000e+01;1.4619652000000000e+01;1.7356083000000002e+01;2.0025731000000000e+01;2.2625011000000001e+01;2.5143158000000000e+01;2.7583172999999999e+01;2.9952977000000001e+01;3.2254497000000001e+01;3.3924670999999996e+01;3.5583593999999998e+01;3.7211889999999997e+01;3.8805407000000002e+01;4.0372841999999999e+01;4.1916497999999997e+01;4.3431713999999999e+01;4.4916825000000003e+01;4.6373829999999998e+01;4.7803587000000000e+01;4.9205108000000003e+01;5.0578079000000002e+01;5.1923287999999999e+01;5.2086609000000003e+01;1.3090683000000000e+01;1.5736261000000001e+01;1.7694296000000001e+01;2.0830393999999998e+01;2.3866371000000001e+01;2.6790230999999999e+01;2.9605943000000000e+01;3.2324364000000003e+01;3.4407128000000000e+01;3.6454107999999998e+01;3.8447024999999996e+01;3.8780476000000000e+01;4.0201835000000003e+01;4.1529322999999998e+01;2.3487749000000001e+01;2.5319082999999999e+01;2.7177047000000002e+01;2.8997845000000002e+01;3.0785599000000001e+01;3.2393932000000000e+01;3.3978375000000000e+01;3.5533259000000001e+01;3.7057313999999998e+01;3.8553932000000003e+01;4.0024456999999998e+01;4.1467520000000000e+01;4.2882728000000000e+01;4.4271096000000000e+01;4.5633327000000001e+01;4.6969402000000002e+01;4.8279457999999998e+01;4.9564003000000000e+01;5.0823473999999997e+01;5.2058100000000003e+01;5.3268149000000001e+01;5.4454017999999998e+01;5.5616104999999997e+01;5.6754739999999998e+01;5.7870244999999997e+01;5.8962974000000003e+01;6.0033292000000003e+01;6.0732157999999998e+01;6.1439838999999999e+01;6.2142780999999999e+01;6.2843778999999998e+01;6.3541961000000001e+01;6.4230598999999998e+01;6.4909638999999999e+01;6.4962805000000003e+01
9.7839789043675253e+01;2.3530120818742922e-02;3.6343032641209827e-01;8.2648873783308929e-02;5.3498748595037336e-06;7.4525785020046096e-09;1.8244467017535076e-04;2.2192550000000000e+00;4.6779809999999999e+00;7.1003730000000003e+00;9.4446709999999996e+00;1.1721370000000000e+01;1.3949389000000000e+01;1.6124089999999999e+01;1.8238844000000000e+01;2.0298831000000000e+01;2.2309833000000001e+01;2.4270935000000001e+01;2.6180236000000001e+01;2.8039162000000001e+01;2.9850183000000001e+01;3.1614545000000000e+01;3.3122300000000003e+01;3.4609307000000001e+01;3.6064321999999997e+01;3.7489212000000002e+01;3.8893048999999998e+01;4.0273352000000003e+01;4.1625667999999997e+01;4.2950335000000003e+01;4.4249716999999997e+01;4.5523930999999997e+01;4.5679406999999998e+01;1.2790800000000001e+01;1.4838768999999999e+01;1.6363699000000000e+01;1.8853785999999999e+01;2.1273357000000001e+01;2.3614629000000001e+01;2.5881989000000001e+01;2.8081855000000001e+01;3.0215741999999999e+01;3.2071699000000002e+01;3.3886833000000003e+01;3.4192193000000003e+01;3.5490895000000002e+01;3.6705545000000001e+01;2.0655974000000001e+01;2.2276909000000000e+01;2.3926904000000000e+01;2.5546053000000001e+01;2.7129711000000000e+01;2.8674389999999999e+01;3.0184401999999999e+01;3.1521214000000001e+01;3.2848754000000000e+01;3.4152351000000003e+01;3.5430863000000002e+01;3.6690967999999998e+01;3.7933363999999997e+01;3.9154566000000003e+01;4.0353982999999999e+01;4.1533327000000000e+01;4.2693103999999998e+01;4.3832591000000001e+01;4.4951639000000000e+01;4.6050800000000002e+01;4.7130401999999997e+01;4.8190416999999997e+01;4.9230919000000000e+01;5.0252194000000003e+01;5.1254511999999998e+01;5.2238050000000001e+01;5.3202992999999999e+01;5.4149586999999997e+01;5.5078082000000002e+01;5.5988709000000000e+01;5.6881700000000002e+01;5.7757305000000002e+01;5.8615777000000001e+01;5.9457363999999998e+01;5.9524130999999997e+01
1.0420075428944328e+02;2.3260901306212469e-02;3.1273019410488673e-01;1.6912535080797936e-01;4.8318989081113451e-06;5.7621085289215152e-09;7.7359156006387029e-04;5.2213450000000003e+00;1.1063311000000001e+01;1.6736481000000001e+01;2.1999302000000000e+01;2.6934747999999999e+01;3.1651468000000001e+01;3.5860976000000001e+01;3.9875236000000001e+01;4.3686459999999997e+01;4.7313144999999999e+01;5.0772388999999997e+01;5.4056648000000003e+01;5.7163355000000003e+01;6.0101021000000003e+01;6.2068837000000002e+01;6.3922407000000000e+01;6.5688682000000000e+01;6.7371746999999999e+01;6.8978955999999997e+01;7.0513159999999999e+01;7.1976079999999996e+01;7.3370812999999998e+01;7.4701357000000002e+01;7.5971003999999994e+01;7.7182299000000000e+01;7.7333562000000001e+01;1.6914111999999999e+01;2.2083124999999999e+01;2.5807221999999999e+01;3.1191863000000001e+01;3.5910401999999998e+01;4.0471027999999997e+01;4.4760344000000003e+01;4.8782246999999998e+01;5.2559674000000001e+01;5.6103709000000002e+01;5.9421498000000000e+01;5.9940812000000001e+01;6.2666977000000003e+01;6.5100599000000003e+01;4.0700369000000002e+01;4.3825184000000000e+01;4.6745218999999999e+01;4.9534267000000000e+01;5.2202016000000000e+01;5.4749172999999999e+01;5.7178671999999999e+01;5.9494370000000004e+01;6.1701163000000001e+01;6.2934448000000003e+01;6.4076302999999996e+01;6.5182910000000007e+01;6.6257845000000003e+01;6.7303499000000002e+01;6.8319280000000006e+01;6.9305271000000005e+01;7.0262765999999999e+01;7.1193253999999996e+01;7.2097463000000005e+01;7.2975814000000000e+01;7.3829026999999996e+01;7.4658034000000001e+01;7.5463631000000007e+01;7.6246437999999998e+01;7.7007065999999995e+01;7.7746200999999999e+01;7.8464516000000003e+01;7.9162621000000001e+01;7.9841086000000004e+01;8.0500487000000007e+01;8.1141394000000005e+01;8.1764353999999997e+01;8.2369887000000006e+01;8.2958495999999997e+01;8.3011761000000007e+01
